"entity","predicate","type"
"https://w3id.org/cskg/resource/multi_objective_tabu_search_optimization","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_omics_study","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_phase_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_purpose_survey","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_robot_motion_planning_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_scale_to_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_site_updating","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_stage_bioreactor_case_study","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_task_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_temporal_sar_interferometric_processing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_uav_formation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_unit_risk","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multi_view_tracking_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multianalyte_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multicast_routing_with_qos_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multichannel_fetal_ecg_reconstruction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multiclass_regression_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multidimensional_correlation_analysis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multifarious_applications_of_communication","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multimodal_eye_recognition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multiobjective_portfolio_optimization","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multiple_criteria_group_decision_making_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multiple_ellipses_detection_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multiple_field","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multiple_obstacle_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multisensory_perception","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multistage_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/multivariable_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/municipal_solid_waste_recycling_efficiency","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/musculoskeletal_pain","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/music_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/music_searching","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/mutual_value_creation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/myocardial_infarction_registry","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/name_service","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nanometer_scale_electrically_controlled_spintronic_device","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nanosatellite_task_scheduling","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nanotube_formation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nariz_humana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/narrative_review_study","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/narrowband_interference","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/national_breastfeeding_protection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nationwide_dose_survey","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/natural_ecological_color_design_education","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/natural_gas_dehydration","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/natural_tooth_shade_matching","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/navigation_data_integration","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neighborhood_structures_selection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/network_construction_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/network_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/network_equilibrium_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/network_load_balancing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/network_model_parameter_estimation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/network_utility_maximization_num_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neural_pattern_separation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neural_representation_of_temporal_cue","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neural_spike_recording","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neural_wiring","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neurocode_tracking","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neuropsychological_assessment_of_attention","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neuropsychological_research","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/neutral_mechanical_axis_alignment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/next_generation_on_chip_optical_interconnects","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nitriding","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nitrogen_limitation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/noise_generation_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/noise_pollution_management","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_centralized_vo_management_solution","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_circulative_transmission","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_contact_and_patientspecific_modeling","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_decomposing_ablation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_invasive_lung_cancer_prediction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_linear_mixed_integer_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_linearly_constrained_optimization_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_motor_imagery_mental_task","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_response_adjustment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/non_verbal_expression","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nonequilibrium_thermodynamics_of_charge_separation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/noninvasive_detection_of_week_signal","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nonlinear_case_study","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nonlinear_viscoelasticity","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nonperturbative_running_solution","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nonvolatile_radio_frequency_rf_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/normalizing_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/number_synthesis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/numeric_comparison","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/numerical_simulation_of_dynamic_power_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/numerical_simulation_of_land_subsidence","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/numerical_solution_of_thekdv_equation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/nutrition_study","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/object_assignment_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/object_category_recognition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/object_detection_and_tracking_task","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/object_distance_estimation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/object_tracking_sensor_network","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/objective_evaluation_of_disease_status_prognosis","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/observation_of_the_earth","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/observation_of_whole_dsd","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/observational_studies_of_cloud","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/observer_based_asymptotic_synchronization_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ocean_exploitation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/oculomotor_control","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/od_matrix_estimation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/office_automation_application","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/offline_and_online_environment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/offloading_intrusion_detection_task","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/oil_exploration_and_exploitation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/oil_palm_ripeness_identification","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/oil_reservoir_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/oil_transportability","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/older_outpatient","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/on_board_monitoring_equipment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/on_lattice_kinetic_monte_carlo_simulation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/on_line_navigation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/on_line_peak_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/on_site_operation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/one_class_learning_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/one_dimensional_optimization_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/online_collaborative_task","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/online_optimal_experimental_re_design","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/online_patients_evaluation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/online_recommendation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/online_route_planning","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/online_security_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/online_ultrasonic_inspection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/opendrive_support","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/opening_and_closing_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/operation_process_control","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/operation_specification","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/operational_and_administrational_and_quality_process","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/operational_and_administrative_activity","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/operational_and_environmental_efficiency_assessment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/operational_logistical_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/operational_workflow","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ophthalmic_disease","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optic_cup","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optical_alignment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optical_outburst","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimal_control_of_natural_gas","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimal_control_of_traffic_flow","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimal_layout_of_shear_wall","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimal_timing_of_strategic_move","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimisation_of_distributed_energy_resource","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimization_based_sampling","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimization_of_multi_target_tracking","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimization_of_network_loss","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimization_of_radio_parameter","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimization_of_survivable_multicast_overlay","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimization_of_the_schedule","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimization_of_traffic_flux","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/optimum_operation_planning","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/oral_cancer_detection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/orbit_propagation_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ordering_laboratory_test","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ore_tracking","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organ_development","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organ_modeling","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organic_reduction","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organisational_outcome","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organisational_transition","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organismal_evolution","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organization_of_brain_function","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/organizing_train_traffic","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/orthopaedic_treatment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/oscillation_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/otoplasty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/out_of_distribution_setting","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/out_of_hospital_cardiopulmonary_arrest","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/out_of_sample_industry_return_forecasting","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/outbreak_response","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/outdoor_building_identification","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/output_tracking_problem","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/ovarian_follicle","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/overlapping_cervical_cell_instance_segmentation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/package_level_soc_balancing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/package_outline_design","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/padding_victim_program","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/palpating","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/pap_test","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/parallel_retrieval","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/parallel_simulations_of_the_water_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/parameter_perturbation_system","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
"https://w3id.org/cskg/resource/parameterisation_of_ammonia_emission","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","https://w3id.org/cskg/ontology#Task"
